run_id,pass_name,chunk_index,candidate_key,used,used_field_level,used_source,join_source,self_ref,page_number,token_count,final_score,cosine,rerank_norm,field_label_norm,pass_keyword_norm,anchor_text_norm,anchor_section_norm,section_norm,is_table,pattern_norm,negative_norm
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,22,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_22,False,False,direct,vertex_id,chunk_22,7,520,0.2563678213834918,0.49410444498062134,0.18069214570781608,0.0,0.0,0.3888888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,7,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_7,False,False,direct,vertex_id,chunk_7,3,461,0.2278014963482317,0.6140995025634766,0.3791528476995831,0.6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,34,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_34,False,False,direct,vertex_id,chunk_34,12,428,0.223335543491675,0.5367100238800049,0.18009230024843176,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,51,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_51,False,False,direct,vertex_id,chunk_51,23,472,0.22299243108047043,0.5772664546966553,0.16893837702641637,0.6,0.0,0.19444444444444445,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,40,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_40,False,False,direct,vertex_id,chunk_40,16,488,0.2148697575276085,0.5198936462402344,4.892662743656017e-06,1.0,0.0,0.19444444444444445,0.45454545454545453,0.45454545454545453,0.0,1.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,35,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_35,False,False,direct,vertex_id,chunk_35,13,484,0.18592754950257595,0.5932378768920898,0.15349511707014352,0.4,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,53,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_53,False,False,direct,vertex_id,chunk_53,24,498,0.17648314089007727,0.5641990900039673,0.1116182760252124,0.6,0.0,0.25,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,32,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_32,False,False,direct,vertex_id,chunk_32,11,497,0.1708522870562175,0.5988460779190063,0.11679823300216344,0.4,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,1,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_1,False,False,direct,vertex_id,chunk_1,1,368,0.16352346626028125,0.5715951323509216,0.33649643923325423,0.4,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,52,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_52,False,False,direct,vertex_id,chunk_52,23,63,0.15259361779350647,0.5234915018081665,0.13097199617188485,0.2,0.0,0.08333333333333333,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,54,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_54,False,False,direct,vertex_id,chunk_54,25,492,0.15142416488264296,0.5909960865974426,0.10818092163939971,0.4,0.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,55,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_55,False,False,direct,vertex_id,chunk_55,26,480,0.14431933086263732,0.5784098505973816,0.10648149302479948,0.4,0.0,0.1388888888888889,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,3,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_3,False,False,direct,vertex_id,chunk_3,2,466,0.1374371572797169,0.5680481195449829,0.0509506707932304,0.6,0.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,49,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_49,False,False,direct,vertex_id,chunk_49,22,412,0.13494575200983008,0.612518846988678,0.10251331957739765,0.4,0.0,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,57,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_57,False,False,direct,vertex_id,chunk_57,27,472,0.13378813081845042,0.5640432834625244,0.101355698386018,0.4,0.0,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,31,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_31,False,False,direct,vertex_id,chunk_31,11,443,0.12794889974252663,0.5951955318450928,0.08470565649928338,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,2,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_2,False,False,direct,vertex_id,chunk_2,1,501,0.122555429667741,0.5128414630889893,0.036068943181254504,0.6,0.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,37,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_37,False,False,direct,vertex_id,chunk_37,14,463,0.1218692444113337,0.5400726199150085,0.08943681197890127,0.6,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,38,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_38,False,False,direct,vertex_id,chunk_38,14,481,0.1200681923970937,0.5683709383010864,0.08763575996466126,0.4,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,47,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_47,False,False,direct,vertex_id,chunk_47,21,419,0.10998486388461114,0.5643929243087769,0.061336215235962485,0.6,0.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,28,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_28,False,False,direct,vertex_id,chunk_28,9,484,0.09995846023868844,0.5456016659736633,0.05130981159003979,0.8,0.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
